Topics,Alpha,Beta,Coherence
10,0.61,0.61,0.3620228807081779
10,0.61,symmetric,0.28309006504210427
10,symmetric,0.01,0.2929716785027914
10,symmetric,0.31,0.2827014705881289
10,symmetric,0.61,0.3520562865427282
10,symmetric,symmetric,0.29646523417362164
10,asymmetric,0.01,0.29289168902170404
10,asymmetric,0.31,0.2895585010192132
10,asymmetric,0.61,0.35629399063911693
10,asymmetric,symmetric,0.33437224322425363
11,0.01,0.01,0.291726922730539
11,0.01,0.31,0.31796051654390545
11,0.01,0.61,0.3624612961873196
11,0.01,symmetric,0.31219420101607104
11,0.31,0.01,0.2829897558127445
11,0.31,0.31,0.3193901343288182
11,0.31,0.61,0.3589773304649176
11,0.31,symmetric,0.3111586003788283
11,0.61,0.01,0.28535066966231243
11,0.61,0.31,0.3250725004592118
11,0.61,0.61,0.3445450253137967
11,0.61,symmetric,0.28776896335584046
11,symmetric,0.01,0.29342681074294874
11,symmetric,0.31,0.32310041319152516
11,symmetric,0.61,0.3688274615909581
11,symmetric,symmetric,0.3087064301993089
11,asymmetric,0.01,0.3001885327794438
11,asymmetric,0.31,0.3473338147063203
11,asymmetric,0.61,0.36063716641166205
11,asymmetric,symmetric,0.3151934284543685
12,0.01,0.01,0.28475052048968336
12,0.01,0.31,0.29469020755191583
12,0.01,0.61,0.350262780840693
12,0.01,symmetric,0.32511217287520766
12,0.31,0.01,0.28789115035979274
12,0.31,0.31,0.291413616095108
12,0.31,0.61,0.35354774925707594
12,0.31,symmetric,0.311805828526228
12,0.61,0.01,0.2955246436400308
12,0.61,0.31,0.2922948576346405
12,0.61,0.61,0.32385844645556977
12,0.61,symmetric,0.28041091378121125
12,symmetric,0.01,0.29773493705970405
12,symmetric,0.31,0.28709956948748666
12,symmetric,0.61,0.36179440581348166
12,symmetric,symmetric,0.3324920094921851
12,asymmetric,0.01,0.2884942117655905
12,asymmetric,0.31,0.3385827831035944
12,asymmetric,0.61,0.38657125707109546
12,asymmetric,symmetric,0.3559821167408943
13,0.01,0.01,0.28263900737486164
13,0.01,0.31,0.34498314233778454
13,0.01,0.61,0.3768911620317874
13,0.01,symmetric,0.30184308195258774
13,0.31,0.01,0.28962613897507994
13,0.31,0.31,0.338380060996803
13,0.31,0.61,0.34751867750092474
13,0.31,symmetric,0.3045263284108708
13,0.61,0.01,0.28333763939559886
13,0.61,0.31,0.3253750685935517
13,0.61,0.61,0.3275820208104842
13,0.61,symmetric,0.277890337643025
13,symmetric,0.01,0.28852394886244537
13,symmetric,0.31,0.34638494543737663
13,symmetric,0.61,0.3726242316284151
13,symmetric,symmetric,0.2941591937136989
13,asymmetric,0.01,0.3002408876732187
13,asymmetric,0.31,0.34833986924696797
13,asymmetric,0.61,0.38826595391567825
13,asymmetric,symmetric,0.35531527491596837
14,0.01,0.01,0.287936013215167
14,0.01,0.31,0.3072630260585284
14,0.01,0.61,0.36075183517747317
14,0.01,symmetric,0.30901132292673866
14,0.31,0.01,0.28329990196064336
14,0.31,0.31,0.2969547314928901
14,0.31,0.61,0.35233493332599275
14,0.31,symmetric,0.3139517023984887
14,0.61,0.01,0.2789610895104341
14,0.61,0.31,0.325472636017322
14,0.61,0.61,0.3589241443852917
14,0.61,symmetric,0.28275909176064756
14,symmetric,0.01,0.28367673426608586
14,symmetric,0.31,0.31135187038696077
14,symmetric,0.61,0.4034133192540895
14,symmetric,symmetric,0.3129878788322928
14,asymmetric,0.01,0.2793095725856131
14,asymmetric,0.31,0.36104206096533403
14,asymmetric,0.61,0.42469885870895324
14,asymmetric,symmetric,0.3250879661254716
