Topics,Alpha,Beta,Coherence
7,symmetric,0.61,0.4036464602085256
7,symmetric,symmetric,0.4182128926690129
7,asymmetric,0.01,0.38482994453235014
7,asymmetric,0.31,0.4987609342997131
7,asymmetric,0.61,0.550692615452159
7,asymmetric,symmetric,0.465602017451662
8,0.01,0.01,0.420220124607338
8,0.01,0.31,0.43122209613447626
8,0.01,0.61,0.4268360699481457
8,0.01,symmetric,0.42571996830826464
8,0.31,0.01,0.37322659757781995
8,0.31,0.31,0.39517868087365093
8,0.31,0.61,0.42485316486600233
8,0.31,symmetric,0.371052140356054
8,0.61,0.01,0.3780024329677103
8,0.61,0.31,0.383424144110567
8,0.61,0.61,0.4060745796514774
8,0.61,symmetric,0.38242715072912997
8,symmetric,0.01,0.4161744734009927
8,symmetric,0.31,0.44338254955890194
8,symmetric,0.61,0.4157087372492544
8,symmetric,symmetric,0.4182472000758859
8,asymmetric,0.01,0.3885266676006025
8,asymmetric,0.31,0.45807750494092453
8,asymmetric,0.61,0.5276397320138126
8,asymmetric,symmetric,0.4167095900466866
9,0.01,0.01,0.3686742309444788
9,0.01,0.31,0.40906913387580124
9,0.01,0.61,0.38549032623296164
9,0.01,symmetric,0.3768687704861169
9,0.31,0.01,0.3470598179594918
9,0.31,0.31,0.39342211443690966
9,0.31,0.61,0.42626157388113345
9,0.31,symmetric,0.3613705305284964
9,0.61,0.01,0.35845014632917294
9,0.61,0.31,0.3859567580951641
9,0.61,0.61,0.39676409000431306
9,0.61,symmetric,0.3688413122093042
9,symmetric,0.01,0.3588218067013567
9,symmetric,0.31,0.40051705611196675
9,symmetric,0.61,0.44211544226324945
9,symmetric,symmetric,0.37986583343837804
9,asymmetric,0.01,0.4094984131065146
9,asymmetric,0.31,0.5222837604064139
9,asymmetric,0.61,0.41159152382477626
9,asymmetric,symmetric,0.44719570725369145
10,0.01,0.01,0.38757201737522373
10,0.01,0.31,0.40950060175332653
10,0.01,0.61,0.4426905159395408
10,0.01,symmetric,0.39214219466997313
10,0.31,0.01,0.3408478144157057
10,0.31,0.31,0.42086848311092256
10,0.31,0.61,0.4510635382439556
10,0.31,symmetric,0.35960832399073417
10,0.61,0.01,0.36820825507343663
10,0.61,0.31,0.3660612153642829
10,0.61,0.61,0.403972098730081
10,0.61,symmetric,0.3596720429980276
10,symmetric,0.01,0.4116541936106263
10,symmetric,0.31,0.42327105965429573
