Topics,Alpha,Beta,Coherence
8,asymmetric,0.31,0.4568268972672225
8,asymmetric,0.61,0.4688848017516608
8,asymmetric,symmetric,0.42064741811068923
9,0.01,0.01,0.4022814110287286
9,0.01,0.31,0.41418320656357843
9,0.01,0.61,0.41406762374298584
9,0.01,symmetric,0.3988146537229562
9,0.31,0.01,0.38354947628728264
9,0.31,0.31,0.42919657334986305
9,0.31,0.61,0.4231916927253463
9,0.31,symmetric,0.40163555129540707
9,0.61,0.01,0.3661107750057129
9,0.61,0.31,0.3899043556110542
9,0.61,0.61,0.38154256022432037
9,0.61,symmetric,0.3757655700402939
9,symmetric,0.01,0.383235622553233
9,symmetric,0.31,0.4121391350900352
9,symmetric,0.61,0.4548234978012638
9,symmetric,symmetric,0.4052340021950021
9,asymmetric,0.01,0.3925609136282428
9,asymmetric,0.31,0.47676893473988546
9,asymmetric,0.61,0.4601218928173538
9,asymmetric,symmetric,0.4087191314316196
10,0.01,0.01,0.3899931500232967
10,0.01,0.31,0.40925459105076917
10,0.01,0.61,0.38649940431839885
10,0.01,symmetric,0.39908368680338735
10,0.31,0.01,0.3942141450110316
10,0.31,0.31,0.3971377003072044
10,0.31,0.61,0.41166843993674895
10,0.31,symmetric,0.42335618127757685
10,0.61,0.01,0.3720087676416496
10,0.61,0.31,0.40372808686786177
10,0.61,0.61,0.40262241487011063
10,0.61,symmetric,0.35388081894337003
10,symmetric,0.01,0.3715819548233636
10,symmetric,0.31,0.43073086844710684
10,symmetric,0.61,0.41160799969052964
10,symmetric,symmetric,0.40036249345866415
10,asymmetric,0.01,0.36910130169242367
10,asymmetric,0.31,0.4547124592096563
10,asymmetric,0.61,0.4759924071907425
10,asymmetric,symmetric,0.39667232388566764
11,0.01,0.01,0.3769314059203546
11,0.01,0.31,0.3908107283898316
11,0.01,0.61,0.4000884356062136
11,0.01,symmetric,0.4169787033789809
11,0.31,0.01,0.4036293851686627
11,0.31,0.31,0.3959401200739125
11,0.31,0.61,0.4029842862050074
11,0.31,symmetric,0.40284146334134174
11,0.61,0.01,0.3818773089697636
11,0.61,0.31,0.40509232429996306
11,0.61,0.61,0.4188948160585232
11,0.61,symmetric,0.3748747267249497
11,symmetric,0.01,0.38787391213665307
11,symmetric,0.31,0.3869836767512535
11,symmetric,0.61,0.3911109459504322
11,symmetric,symmetric,0.38708355854343446
11,asymmetric,0.01,0.3947616829886313
11,asymmetric,0.31,0.4079377884295862
11,asymmetric,0.61,0.46683480346530265
11,asymmetric,symmetric,0.39750816356203983
12,0.01,0.01,0.3620460032020621
12,0.01,0.31,0.3915834882329947
12,0.01,0.61,0.43355295644697533
12,0.01,symmetric,0.3900877789718448
12,0.31,0.01,0.4080577542683677
12,0.31,0.31,0.4244491857410539
12,0.31,0.61,0.41571868561574316
12,0.31,symmetric,0.4211475103037903
12,0.61,0.01,0.3901623355133416
12,0.61,0.31,0.4053506877742641
12,0.61,0.61,0.41404502841649043
12,0.61,symmetric,0.38969899231477473
12,symmetric,0.01,0.3870013462621746
12,symmetric,0.31,0.4109449753082495
12,symmetric,0.61,0.4104714501713429
12,symmetric,symmetric,0.36914765259785076
12,asymmetric,0.01,0.4089742526465497
12,asymmetric,0.31,0.4818021746226127
12,asymmetric,0.61,0.43994117841272
12,asymmetric,symmetric,0.4558849574805503
13,0.01,0.01,0.3910191380795587
13,0.01,0.31,0.4013640864186
13,0.01,0.61,0.3890056273092753
13,0.01,symmetric,0.3974982645870685
13,0.31,0.01,0.4350432344628003
13,0.31,0.31,0.4504823550027989
13,0.31,0.61,0.4371370957498725
13,0.31,symmetric,0.4273610814926344
13,0.61,0.01,0.41107409638178544
13,0.61,0.31,0.3904616265795514
13,0.61,0.61,0.41326945590261377
13,0.61,symmetric,0.4052720240183917
13,symmetric,0.01,0.3995810999320035
13,symmetric,0.31,0.40741029044840615
13,symmetric,0.61,0.4152713220445241
13,symmetric,symmetric,0.38016834196552995
13,asymmetric,0.01,0.4057732242264963
13,asymmetric,0.31,0.48067220506814395
13,asymmetric,0.61,0.48003048348079935
13,asymmetric,symmetric,0.42799568402016586
14,0.01,0.01,0.4013712322720244
14,0.01,0.31,0.4148126848561865
14,0.01,0.61,0.44055993656714054
14,0.01,symmetric,0.4102399095758086
14,0.31,0.01,0.42267598899517467
14,0.31,0.31,0.4173643220785346
14,0.31,0.61,0.4383030044086459
14,0.31,symmetric,0.4232685097011224
14,0.61,0.01,0.39417841195662895
14,0.61,0.31,0.3714316566966077
14,0.61,0.61,0.3654727507158375
14,0.61,symmetric,0.3982238629601941
14,symmetric,0.01,0.4047843235878495
14,symmetric,0.31,0.424166268164681
14,symmetric,0.61,0.42646874107440624
14,symmetric,symmetric,0.43147710008363643
14,asymmetric,0.01,0.37730589043295454
14,asymmetric,0.31,0.4665616038381825
14,asymmetric,0.61,0.4187629304500707
14,asymmetric,symmetric,0.43478115131060635
