Topics,Alpha,Beta,Coherence
13,symmetric,symmetric,0.3717919193894557
13,asymmetric,0.01,0.36740595703522455
13,asymmetric,0.31,0.5591950542178663
13,asymmetric,0.61,0.5703098162747695
13,asymmetric,symmetric,0.4004877861786774
14,0.01,0.01,0.38787744405282304
14,0.01,0.31,0.4204439958470683
14,0.01,0.61,0.45184114049892493
14,0.01,symmetric,0.3845086100777756
14,0.31,0.01,0.37665921988493256
14,0.31,0.31,0.3857082783337914
14,0.31,0.61,0.40343855427350345
14,0.31,symmetric,0.3794336864518663
14,0.61,0.01,0.3638531299318993
14,0.61,0.31,0.37914993058750596
14,0.61,0.61,0.38995438690192674
14,0.61,symmetric,0.357365610386025
14,symmetric,0.01,0.3833063262023949
14,symmetric,0.31,0.3956281326060635
14,symmetric,0.61,0.4353399716409135
14,symmetric,symmetric,0.38205313372788485
14,asymmetric,0.01,0.3469939404848361
14,asymmetric,0.31,0.5090924709326308
14,asymmetric,0.61,0.534824829715775
14,asymmetric,symmetric,0.3737979376564346
